130,-312.73249561508413
130,-313.53480736335035
130,-314.3374578150105
130,-315.1403910907101
130,-316.6237486394238
130,-317.4273889752221
130,-318.9114535840344
130,-320.3958010168862
130,-321.2005726488423
140,-313.3438266346347
140,-312.3438266346347
140,-311.3438266346347
140,-310.3438266346347
140,-311.48362349515077
140,-310.48362349515077
140,-309.48362349515077
140,-308.48362349515077
140,-307.48362349515077
140,-306.48362349515077
140,-305.48362349515077
150,-318.18920995556977
150,-319.5412550445762
150,-320.1923144932952
150,-321.50801684224274
150,-320.50801684224274
150,-321.81418691837456
150,-323.11724607908394
150,-322.11724607908394
150,-321.11724607908394
150,-320.11724607908394
160,-261.1784373855334
160,-262.6050212120753
160,-263.35050946829136
160,-264.0954197829705
160,-264.77318412420567
160,-263.77318412420567
160,-262.77318412420567
160,-261.77318412420567
160,-260.77318412420567
160,-259.77318412420567
160,-260.7956679051858
170,-245.6722051732358
170,-244.6722051732358
170,-243.6722051732358
170,-242.6722051732358
170,-241.6722051732358
170,-240.6722051732358
170,-239.6722051732358
170,-238.6722051732358
170,-237.6722051732358
170,-236.6722051732358
180,-172.1188985992339
180,-171.1188985992339
180,-170.1188985992339
180,-169.1188985992339
180,-168.1188985992339
180,-168.93763034680154
180,-167.93763034680154
180,-166.93763034680154
180,-165.93763034680154
180,-164.93763034680154
180,-163.93763034680154
190,-163.0590155840036
190,-162.0590155840036
190,-161.0590155840036
190,-160.0590155840036
190,-159.0590155840036
190,-158.0590155840036
190,-157.0590155840036
190,-156.0590155840036
190,-155.0590155840036
190,-154.0590155840036
190,-153.0590155840036
200,-91.7233387982123
200,-92.47354736510891
200,-93.90338586136926
200,-94.65301584877301
200,-93.65301584877301
200,-92.65301584877301
200,-91.65301584877301
200,-90.65301584877301
200,-89.65301584877301
200,-88.65301584877301
210,-46.68862908385921
210,-45.68862908385921
210,-44.68862908385921
210,-43.68862908385921
210,-42.68862908385921
210,-41.68862908385921
210,-42.40519195102382
210,-41.40519195102382
210,-42.12172754906345
220,52.53189536038559
220,53.53189536038559
220,54.53189536038559
220,55.53189536038559
220,56.53189536038559
220,57.53189536038559
220,58.53189536038559
220,59.53189536038559
220,60.53189536038559
220,61.53189536038559
230,88.5229207402445
230,89.5229207402445
230,90.5229207402445
230,91.5229207402445
230,92.5229207402445
230,93.5229207402445
230,94.5229207402445
230,95.5229207402445
230,96.5229207402445
230,97.5229207402445
240,131.6862273602165
240,132.6862273602165
240,133.6862273602165
240,134.6862273602165
240,135.6862273602165
240,134.69467634096515
240,133.70312599226605
240,134.70312599226605
240,135.70312599226605
240,136.70312599226605
240,137.70312599226605
250,173.89123035216477
250,174.89123035216477
250,175.89123035216477
250,176.89123035216477
250,175.73301208013442
250,176.73301208013442
250,177.73301208013442
250,178.73301208013442
250,179.73301208013442
250,180.73301208013442
260,222.76989403361227
260,223.76989403361227
260,224.76989403361227
260,225.76989403361227
260,226.76989403361227
260,227.76989403361227
260,228.76989403361227
260,229.76989403361227
260,230.76989403361227
260,231.76989403361227
270,280.3408619090333
270,279.31965195381787
270,277.9669097884908
270,275.454400859715
270,274.5304717569962
270,275.5304717569962
270,276.5304717569962
270,277.5304717569962
270,278.5304717569962
270,279.5304717569962
270,280.5304717569962
270,281.5304717569962
270,282.5304717569962
270,283.5304717569962
280,343.6522482707515
280,344.6522482707515
280,345.6522482707515
280,346.6522482707515
280,347.6522482707515
280,348.6522482707515
280,349.6522482707515
280,348.6169659196749
280,347.5816826000228
280,346.0436015054002
280,345.1855217143312
280,346.1855217143312
280,347.1855217143312
280,348.1855217143312
280,349.1855217143312
280,350.1855217143312
280,349.32745928311493
280,350.32745928311493
280,351.32745928311493
280,352.32745928311493
290,429.66847532795515
290,428.5654098670348
290,429.5654098670348
290,430.5654098670348
290,431.5654098670348
290,432.5654098670348
290,433.5654098670348
290,434.5654098670348
290,435.5654098670348
290,434.4623586367234
300,491.87361527880427
300,490.7977408980369
300,491.7977408980369
300,492.7977408980369
300,493.7977408980369
300,494.7977408980369
300,495.7977408980369
300,496.7977408980369
300,495.7316590016126
300,493.9858858947992
310,555.5084921223461
310,556.5084921223461
310,557.5084921223461
310,558.5084921223461
310,559.5084921223461
310,560.5084921223461
310,559.5431922179996
310,560.5431922179996
310,561.5431922179996
310,562.5431922179996
310,561.4685081047355
310,560.3938275677501
320,608.6192144927918
320,609.6192144927918
320,610.6192144927918
320,611.6192144927918
320,612.6192144927918
320,613.6192144927918
320,614.6192144927918
320,615.6192144927918
320,616.6192144927918
320,617.6192144927918
320,618.6192144927918
320,619.6192144927918
330,668.6648767841398
330,667.9922757697641
330,667.3196720731794
330,666.6470643532812
330,667.6470643532812
330,668.6470643532812
330,669.6470643532812
330,670.6470643532812
330,669.9744524610578
330,670.9744524610578
330,670.3018390787183
340,744.3738882531761
340,745.3738882531761
340,746.3738882531761
340,747.3738882531761
340,748.3738882531761
340,749.3738882531761
340,750.3738882531761
340,751.3738882531761
340,752.3738882531761
340,753.3738882531761
340,754.3738882531761
350,784.4783600130468
350,785.4783600130468
350,786.4783600130468
350,787.4783600130468
350,788.4783600130468
350,789.4783600130468
350,790.4783600130468
350,791.4783600130468
350,792.4783600130468
350,793.4783600130468
350,794.4783600130468
350,793.8295087674051
360,852.1767215513973
360,853.1767215513973
360,854.1767215513973
360,855.1767215513973
360,856.1767215513973
360,857.1767215513973
360,858.1767215513973
360,859.1767215513973
360,860.1767215513973
360,861.1767215513973
360,862.1767215513973
370,933.5270151839941
370,932.3133760289638
370,933.3133760289638
370,934.3133760289638
370,935.3133760289638
370,936.3133760289638
370,937.3133760289638
370,938.3133760289638
370,939.3133760289638
370,940.3133760289638
370,941.3133760289638
370,942.3133760289638
380,978.7146998550161
380,979.7146998550161
380,980.7146998550161
380,981.7146998550161
380,981.039729406999
380,982.039729406999
380,981.3546976949438
380,982.3546976949438
380,981.6696653868421
380,980.9846327807172
380,980.2995997275575
380,981.2995997275575
